path,text,char_len,n_tokens,n_fillers,filler_ratio,n_latin_tokens
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/de/e6bbe942bf80.wav,как мы на вас вы думаете вышли,30,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/9d/9264474cbfde.wav,вооскрес да,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/92/ebb8246e004e.wav,больше ничего мне не говорили,29,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/d9/6a18382c150b.wav,да я поняла что у вас,21,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/39/7ad7690265f1.wav,слушаю вас полковник синяк,26,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/bf/88fb8124bece.wav,на этот раз у тебя,18,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/e6/e97af9cabc10.wav,праильно или нет ну как нет секундочку ну,41,8,2,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/28/cc620315c8d6.wav,это вова,8,2,1,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/cf/2b5c59a1c015.wav,а где это находится я не знаю такого военкомата,47,9,1,0.1111,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/f8/df851a82945b.wav,семь семьдесят девяносто тазуров слушаю,39,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/4d/5ea081ba2cb6.wav,это ж вы меня будете проверять или кто,38,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/0d/45a20deccf4f.wav,хуйня да вы даже говорить не умеете прям гавкаете как собака,60,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/d9/c794007decd1.wav,не хороший психолог он,22,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/44/a7c73cc97c22.wav,щас подождите я вам щас дам это трубочку вот,44,9,2,0.2222,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/43/04e8b3c7a862.wav,бабушка понимаешь,17,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/a2/03618afbff7d.wav,что б перезвонить вам,21,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/ec/f91dad77c905.wav,не знаешь,9,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/33/ab718c0ddbd8.wav,хоть вы можете сказать,22,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/23/c201901416cd.wav,а деньги а удовольствие какое при убийстве эти садисты получают огромадное удовольствие радуются подпрыгивают,109,14,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/1b/5f75dcf58eca.wav,не нет нет я скажу что остаётся,31,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/79/12702a0153c2.wav,чего чего,9,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/60/d4850201ad7f.wav,сразу я все бабосы возвращаю,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/70/abd854c2719e.wav,эй ты слышишь подароёб ёб твою мать,35,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/f8/0bfe6f98ee8a.wav,вот что такое герой войны,25,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/93/2d0f2f3355d9.wav,ну да конечно мы не можем вас принимать,39,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/29/d15ce6398b00.wav,а хуй что такое соси,20,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/f3/c2eeb6d1b4b5.wav,васян хорош прикалываться давай,31,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/82/07ca06d86a6a.wav,на сайте а не то что у меня были до,35,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/79/61218c63d178.wav,ну я не настолько стар эээ ноо ф поэтому сижу,45,10,2,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/32/e0023e341e25.wav,но вот так это,14,4,2,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/8c/48112a8d9e67.wav,следовательно ты если ты лох если ты лох,40,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/74/964cfd7acf31.wav,кто это,7,2,1,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/2e/9bc9a970f5e2.wav,бандуин,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/d1/5068c7260d7e.wav,воот по каким основным признакам,32,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/70/fd12ef40816c.wav,если вы шутить собираетесь,26,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/61/c7c12a323322.wav,вы хотите что узла узнать а задайте вопрос чётко,48,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/65/84826042b77c.wav,я никуда не звонил это вы мне звоните,37,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/b7/1618acf9cb71.wav,что всё,7,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/27/d9b4eaf9a2a9.wav,на залупе муху наколол себе,27,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/47/76b4dfd9db6b.wav,кода брали,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/ef/2a7783bd95e2.wav,таак а ты мне угрожаешь чтото будет,35,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/34/f4b5332cf756.wav,кабинет чего,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/e9/4752fb75b8e7.wav,мы у тя посидим пока ты по делам сходишь,40,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/f2/70d5baeab6cc.wav,карелия стартовала,18,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/da/cbb7bf48ba3f.wav,давайте будем спокойно говорить а вы кто,40,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/10/859c3bf8b716.wav,а город какой,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/c3/79fe7660201d.wav,это я вас не понимаю антитеррористическая комиссия уже прошла,61,9,1,0.1111,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/0c/88e9465b5931.wav,дальше говорите,15,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/dc/ee91f692a968.wav,скажешь чеку что вот это классно он будет дрочить на то что это классно,71,14,3,0.2143,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/e9/0d741223315d.wav,ещё раз повторите пожалуйста,28,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/2e/2c47e291a47d.wav,намто вы зачем звоните,22,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/4f/85336d018f81.wav,чёто нукаете,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/9c/6370bdec3359.wav,ну да да да,11,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/9c/d4e81a384ab9.wav,это филиал гарнизонный,22,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/06/a36615666750.wav,о чём речь,10,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/c0/a9540d00caf9.wav,готовлю мужу обед,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/19/3a31122de555.wav,симараса вроде бы,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/d0/4730b82f0c23.wav,а и вон ту,10,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/b5/196686ad8d6b.wav,пранк фм,8,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/3e/09f9d6701062.wav,это бес,7,2,1,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/f4/41eab3f6000a.wav,да мне то насрать где ты состоишь,33,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/98/984a14bb7955.wav,то есть ну наше невежество оно всё же ещё не всем позволяет смотреть на мир с любовью и понимать то что нам абсолютно необходимо,128,24,1,0.0417,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/de/99bf668514d7.wav,я первый раз дежурю,19,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/93/6586acfa758f.wav,начальнику второго отделения,28,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/22/7f19738a6748.wav,я поклонился,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/0a/154bb640da1f.wav,а ты мечтала,12,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/4f/28eff1d1266f.wav,русский а тут португальский,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/3a/9077349c42c2.wav,бакулин или вакулин,19,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/28/2f3f0638aa9a.wav,дежурный по военкомату город курск,34,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/8b/d3adee7559e6.wav,в тучковоо помощник дежурного руденко дал ваш номер сказал чтоб я вам звонил,76,13,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/25/e13c68cc9dcd.wav,чё нить расскажи,16,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/60/4f44cc65e2f5.wav,я вас не понимаю,16,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/34/fb1b7f859f78.wav,а что это,9,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/d9/603e33b89833.wav,рабочий номер телефона скажите позняковой,41,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/1a/ec495ca19137.wav,да это сделали,14,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/a8/a5bdbebef31f.wav,ну я я тебе скажу что я делаю я тебе скажу я тебе скажу,55,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/cc/959e78c20c14.wav,владимир владимир вы звоните,28,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/45/b3ad6584c1ee.wav,какие франки,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/22/3314015ddd7a.wav,выборцы да,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/22/02331700f6d8.wav,моя бабушка моя мама,20,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/34/ce3f8a00bee6.wav,если выпить то это значит надо,30,6,2,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/10/9726f7516363.wav,как это вы не знаете вы где сидите,34,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/54/180d6e660cf2.wav,не ну иногда в жизни просто не всё прекрасно,44,9,1,0.1111,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/c7/aed412bf06a0.wav,получить телеграмму,19,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/d3/88d601a30ada.wav,и я тоже,8,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/0f/3bd893a1e08c.wav,двадцать два часа пятьдесят пять минут,38,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/ca/f00e9331be1a.wav,трушкин,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/e3/c5bac909a453.wav,борьбой я занимаюсь,19,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/ae/0495881aaffd.wav,и учёт телеграмму дают давай мне телеграмму официальную,55,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/5e/100413212f45.wav,это ты сюда звонишь с домофоном блядь ещё у тебя там блеете,59,12,1,0.0833,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/ff/73f44d20c3e1.wav,какого числа,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/11/06af23a77a41.wav,я живу в москве,15,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/3e/ff495afb6ff5.wav,просто молчат и всё звонят,26,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/ea/1060481d2167.wav,это как,7,2,1,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/e7/0b8a4ed8ecfa.wav,я тебя не могу так сказать точно это или потому что я никогда не загадываю на будущее как бы потому что у меня могут поменяться,127,25,1,0.04,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/5b/5fd18ea29ae6.wav,газета извеестия,16,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/89/72bbba465ab2.wav,в ноябре,8,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/9a/f6448635b21c.wav,фамилию назовите,16,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/b0/9587e0df3137.wav,всё я сказала ни больше не звони ща вызвов вызову милицию,57,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/8e/6221d00f705c.wav,прибыть значит начальнику от ааа нашего,39,6,2,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/fe/5ce809a33906.wav,сука ты права говорить такие вещи,33,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/b6/c7b4be5dc816.wav,по всему стояку отключили туалет всё уже,40,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/4d/4549fac4375e.wav,да слушаю что вам надо,22,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/32/3f2bfb99a7aa.wav,булкина да,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/c0/e142f018d497.wav,ну они могут и помышлять,24,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/d2/a145bf8f39f1.wav,какому начальнику,17,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/e9/0b35a94d9870.wav,перестань дрочиться,19,2,0,0.0,0
